,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk_err1,koi_duration_err1,koi_depth,koi_teq,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,ra,log,svm,cnn,Final_Selection
4264,0,0,0,0,1.236866732,0.00262,0.105,187.2,1569,14.2,1,5621,169,-169,4.513999999999999,0.057999999999999996,-0.17300000000000001,296.68945,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4268,0,0,0,0,1.3320359959999999,0.0039700000000000004,0.127,136.8,1365,12.6,1,5376,160,-144,4.6160000000000005,0.032,-0.10400000000000001,285.20944,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4276,0,0,0,0,0.7165318509999999,0.00147,0.114,78.9,2034,17.9,1,5552,149,-149,4.349,0.18,-0.198,298.29819,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4278,0,0,0,0,5.47715718,0.00283,0.0948,568.4,892,16.7,2,5029,192,-174,4.428999999999999,0.13,-0.41600000000000004,284.34274,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4279,0,0,0,0,7.57299816,0.00618,0.192,30.2,875,10.9,2,5495,74,-82,4.442,0.07200000000000001,-0.099,297.14883,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4283,0,0,0,0,4.64490141,0.007859999999999999,0.21100000000000002,106.4,832,11.7,1,4786,76,-85,4.54,0.052000000000000005,-0.017,282.34305,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4286,0,0,0,0,0.998212785,0.00747,0.214,118.8,1888,18.8,1,6072,189,-232,4.47,0.055999999999999994,-0.22399999999999998,293.61337000000003,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4290,0,0,0,0,4.09578199,0.0042899999999999995,0.12,405.5,851,11.9,1,4791,143,-129,4.577,0.045,-0.036000000000000004,292.03348,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4292,0,0,0,0,4.5770016,0.0017699999999999999,0.0769,710.0,567,18.0,1,3805,61,-76,4.7669999999999995,0.025,-0.035,288.87436,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4296,0,0,0,0,13.616454699999998,0.0068,0.33899999999999997,376.1,755,22.6,2,5823,158,-193,4.4719999999999995,0.052000000000000005,-0.20800000000000002,298.37384,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4297,0,0,0,0,7.55842923,0.0101,0.285,361.1,694,10.3,2,4791,143,-129,4.577,0.045,-0.036000000000000004,292.03348,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4298,0,0,0,0,35.8656484,0.00793,0.268,250.9,633,26.2,3,6078,121,-133,4.29,0.13699999999999998,-0.11199999999999999,285.88837,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4303,0,0,0,0,230.180357,0.00339,0.12,3689.3,347,64.0,1,6313,75,-85,4.364,0.027000000000000003,-0.08199999999999999,295.21255,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4308,0,0,0,0,220.72014199999998,0.019,0.583,862.5,235,12.0,1,5150,184,-184,4.6339999999999995,0.033,-0.077,293.36475,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4310,0,0,0,0,281.59215770000003,0.00223,0.145,9312.0,225,76.0,1,5330,187,-187,4.627,0.032,-0.09699999999999999,294.33594,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4311,0,0,0,0,103.72215200000001,0.0161,0.493,296.9,414,9.4,1,5784,78,-78,4.33,0.115,-0.115,298.11356,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4315,0,0,0,0,32.5474295,0.0126,0.39899999999999997,157.1,618,11.3,1,6068,190,-211,4.3839999999999995,0.10800000000000001,-0.201,296.87976000000003,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4316,0,0,0,0,33.496911499999996,0.0105,0.22699999999999998,163.5,630,13.2,1,4928,148,-133,3.966,0.598,-0.322,287.66339,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4317,0,0,0,0,411.8969,0.0151,0.6729999999999999,502.8,279,8.5,1,6362,154,-247,4.408,0.057999999999999996,-0.3,295.18872000000005,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4319,0,0,0,0,127.67171100000002,0.0123,0.509,450.1,519,8.0,1,4985,118,-111,3.534,0.198,-0.409,296.35797,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4322,0,0,0,0,1.680254289,0.000334,0.228,51633.0,1996,178.7,1,6423,183,-154,4.121,0.358,-0.26899999999999996,298.7175,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4323,0,0,0,0,151.13008,0.0502,1.0,358.0,578,4.6,1,6768,178,-225,3.844,0.35100000000000003,-0.14300000000000002,299.38071,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4325,0,0,0,0,263.90141,0.0124,0.33799999999999997,807.1,562,11.0,1,5094,80,-170,3.1260000000000003,0.028999999999999998,-0.031,284.98364,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4327,0,0,0,0,18.7821603,0.0148,0.537,77.2,681,9.8,1,5919,156,-167,4.488,0.048,-0.29,291.76412999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4328,0,0,0,0,389.316341,0.0054,0.20600000000000002,2599.8,245,34.7,1,5731,153,-170,4.44,0.098,-0.182,291.89035,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4331,0,0,0,0,42.8774169,0.00511,0.12,1068.8,451,14.8,1,5256,184,-184,4.4830000000000005,0.10400000000000001,-0.127,291.19882,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4332,0,0,0,0,190.80078799999998,0.0103,0.35200000000000004,287.6,321,13.0,1,5993,72,-84,4.489,0.021,-0.11900000000000001,293.62357000000003,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4341,0,0,0,0,209.967521,0.008759999999999999,0.342,120.0,344,7.1,1,6437,148,-198,4.439,0.049,-0.312,287.87424,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4344,0,0,0,0,21.3684341,0.00532,0.172,492.8,551,9.7,1,5204,153,-153,4.515,0.102,-0.077,290.20547,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4347,0,0,0,0,29.5632952,0.00569,0.179,532.8,527,10.4,1,5595,169,-152,4.562,0.042,-0.168,288.12735,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4349,0,0,0,0,435.50635,0.0727,2.1,553.8,225,8.2,1,5750,161,-164,4.538,0.027000000000000003,-0.258,290.20068,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4353,0,0,0,0,38.168652,0.0257,0.9540000000000001,90.6,696,8.3,1,6164,165,-191,4.117,0.259,-0.239,290.75626,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4355,0,0,0,0,69.08935699999999,0.027999999999999997,0.93,475.1,332,8.6,1,4848,131,-146,4.581,0.063,-0.036000000000000004,290.87305,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4357,0,0,0,0,40.9882124,0.0113,0.382,145.8,657,11.3,1,6705,159,-217,4.328,0.099,-0.255,293.24701,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4358,0,0,0,0,326.70552000000004,0.0115,1.3,794.0,287,9.1,1,6036,187,-169,4.337,0.191,-0.251,296.32437000000004,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4359,0,0,0,0,138.33374799999999,0.00792,0.271,603.6,488,8.4,1,4948,126,-101,3.588,0.168,-0.371,284.63876,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4365,0,0,0,0,22.4932751,0.0132,0.44,152.0,1183,11.2,1,5186,102,-144,3.273,0.26899999999999996,-0.301,288.87198,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4367,0,0,0,0,215.732414,0.0109,0.425,208.2,292,7.3,1,5790,164,-135,4.479,0.083,-0.284,290.43491,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4370,0,0,0,0,8.0906952,0.0114,0.348,82.4,811,8.1,1,5374,75,-85,4.495,0.049,-0.091,297.42578,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4382,0,0,0,0,493.74242000000004,0.0122,0.581,506.1,358,12.4,1,5015,116,-115,3.429,0.203,-0.344,285.34328999999997,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4386,0,0,0,0,1.049468616,0.008020000000000001,0.31,22.0,2808,22.8,1,7479,235,-314,4.162,0.128,-0.192,298.91757,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4397,0,0,0,0,22.2903562,0.00818,0.287,130.4,632,8.1,1,5597,75,-84,4.418,0.085,-0.114,286.52942,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4400,0,0,0,0,55.180772,0.0256,0.555,474.6,531,11.5,1,6306,174,-261,4.426,0.065,-0.20800000000000002,293.22017999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4408,0,0,0,0,385.29212,0.0237,0.611,218.5,290,15.1,1,6440,171,-194,4.355,0.126,-0.23600000000000002,296.4227,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4426,0,0,0,0,180.4118581,0.0034700000000000004,0.11800000000000001,4268.0,329,33.2,1,6032,189,-232,4.485,0.05,-0.2,293.16476,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4441,0,0,0,0,581.7290059999999,0.00935,0.41,186.7,308,8.6,1,5765,202,-173,3.8369999999999997,0.45799999999999996,-0.264,293.31863,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4443,0,0,0,0,56.00178199999999,0.008490000000000001,0.304,125.2,584,7.2,1,6116,165,-177,4.178,0.22399999999999998,-0.23800000000000002,289.09619,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4444,0,0,0,0,69.932459,0.009340000000000001,0.396,264.4,812,8.4,1,5207,174,-233,3.298,0.032,-0.028999999999999998,293.05536,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4449,0,0,0,0,18.9828305,0.0155,0.43200000000000005,49.1,707,9.6,1,5962,71,-88,4.4430000000000005,0.04,-0.12,285.68912,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4452,0,0,0,0,215.634356,0.0404,0.922,148.0,404,12.3,1,6163,219,-219,4.06,0.35,-0.15,298.95654,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4453,0,0,0,0,30.928897999999997,0.00782,0.289,203.3,1051,8.5,1,5029,97,-151,3.237,0.03,-0.03,283.97292999999996,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4456,0,0,0,0,59.4037839,0.009940000000000001,0.276,123.5,570,17.0,1,6373,179,-247,4.256,0.204,-0.16699999999999998,287.04688,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4460,0,0,0,0,651.07431,0.0224,0.625,153.7,234,7.1,1,5696,156,-148,4.218,0.207,-0.21899999999999997,297.50919,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4463,0,0,0,0,271.79029199999997,0.0099,0.365,318.4,354,8.1,1,6484,167,-223,4.258,0.136,-0.305,291.10825,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4464,0,0,0,0,3.5645248999999994,0.0128,0.44299999999999995,53.9,1029,8.0,1,5435,73,-89,4.578,0.011000000000000001,-0.10400000000000001,287.00836,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4469,0,0,0,0,377.311149,0.0139,0.467,804.0,243,8.3,1,5897,169,-179,4.531000000000001,0.031,-0.303,293.46365,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4471,0,0,0,0,15.18575582,0.00214,0.10099999999999999,256.7,922,11.8,1,6311,150,-188,4.207,0.214,-0.175,282.29132000000004,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4476,0,0,0,0,26.092284,0.0136,0.368,122.4,717,12.2,1,6346,76,-82,4.362,0.035,-0.105,290.9241,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4482,0,0,0,0,100.345648,0.0118,0.308,372.3,325,15.2,1,5180,103,-103,4.548,0.040999999999999995,-0.054000000000000006,288.34174,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4485,0,0,0,0,1.534679933,0.0008849999999999999,0.0293,456.6,3570,64.6,1,4965,45,-105,2.863,0.195,-0.105,298.38043,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4488,0,0,0,0,354.21154,0.0216,0.65,821.3,363,22.0,1,4842,111,-103,3.562,0.184,-0.34600000000000003,284.3486,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4489,0,0,0,0,171.02869099999998,0.0224,0.6409999999999999,394.2,376,13.1,1,6123,73,-85,4.332,0.051,-0.11900000000000001,285.17562999999996,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4490,0,0,0,0,624.90338,0.0199,0.7070000000000001,249.0,320,10.6,1,7089,213,-337,4.148,0.11,-0.391,294.86413999999996,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4491,0,0,0,0,25.5338535,0.0139,0.562,368.0,410,8.3,1,4445,134,-131,4.63,0.052000000000000005,-0.031,285.5293,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4492,0,0,0,0,339.18998,0.028999999999999998,0.597,822.0,253,7.6,1,5544,192,-159,4.402,0.12,-0.256,286.59076,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4497,0,0,0,0,436.18813,0.0492,1.4,118.0,331,8.7,1,6499,174,-204,4.084,0.261,-0.231,289.35559,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4500,0,0,0,0,169.33066599999998,0.008440000000000001,0.326,532.7,698,9.7,1,5106,90,-155,3.0060000000000002,0.033,-0.027999999999999997,296.01852,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4504,0,0,0,0,546.53309,0.0297,1.9,758.0,94,12.3,1,3434,72,-73,4.8919999999999995,0.06,-0.08,289.81567,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4506,0,0,0,0,330.738115,0.0127,0.447,333.3,375,8.7,1,5458,176,-191,3.755,0.539,-0.276,292.16544,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4507,0,0,0,0,78.876125,0.021,0.391,472.3,427,8.1,1,6046,177,-213,4.5089999999999995,0.040999999999999995,-0.301,292.74023,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4509,0,0,0,0,12.5748872,0.0134,0.36200000000000004,731.0,349,7.8,1,3552,57,-71,4.867,0.045,-0.04,290.72061,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4510,0,0,0,0,484.17200499999996,0.0103,0.49,518.2,235,11.3,1,5858,168,-218,4.456,0.049,-0.311,290.96146,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4521,0,0,0,0,380.39474,0.0222,0.955,603.0,224,8.6,1,5772,180,-146,4.6080000000000005,0.027000000000000003,-0.272,289.20016,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4527,0,0,0,0,33.3726538,0.0152,0.41600000000000004,618.4,491,10.1,1,5504,166,-166,4.583,0.036000000000000004,-0.14400000000000002,296.01883,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4528,0,0,0,0,143.16369699999998,0.0117,0.43,390.3,741,12.9,1,5145,106,-254,3.05,0.03,-0.031,297.78833,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4537,0,0,0,0,179.25465,0.0953,3.2,272.4,301,9.9,1,5692,181,-148,4.496,0.08199999999999999,-0.29100000000000004,289.82709,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4540,0,0,0,0,103.363691,0.0187,0.8540000000000001,359.1,385,9.4,1,5762,155,-186,4.461,0.048,-0.317,292.5578,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4546,0,0,0,0,0.66882716,0.0208,0.32299999999999995,68.2,13184,6.2,1,3711,44,-95,0.652,0.195,-0.078,299.32156000000003,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4549,0,0,0,0,19.4534296,0.0188,0.51,149.0,744,9.8,1,6372,176,-242,4.453,0.054000000000000006,-0.21600000000000003,291.50588999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4554,0,0,0,0,44.7055876,0.0142,0.664,471.8,509,12.0,2,5942,176,-193,4.506,0.039,-0.20800000000000002,289.84286000000003,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4555,0,0,0,0,14.516815099999999,0.0132,0.456,86.0,1030,11.7,1,5934,178,-178,3.945,0.44,-0.11,294.36734,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4558,0,0,0,0,43.9311596,0.000292,0.0178,9304.4,902,1070.3,1,4888,49,-107,3.2569999999999997,0.188,-0.10099999999999999,289.61139,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4576,0,0,0,0,0.523632451,0.00609,0.255,8.1,5313,13.9,1,8277,228,-358,3.693,0.435,-0.145,291.06427,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4580,0,0,0,0,198.895864,0.00911,0.326,1779.0,264,13.0,1,5184,185,-147,4.502,0.079,-0.391,284.54691,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4588,0,0,0,0,371.50631,0.0196,0.8,992.0,242,14.1,1,5696,166,-162,4.4910000000000005,0.049,-0.28300000000000003,290.39795,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4601,0,0,0,0,426.942225,0.008190000000000001,0.423,1209.0,187,11.8,1,5126,152,-139,4.623,0.042,-0.071,288.78986000000003,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4602,0,0,0,0,83.499618,0.0518,1.4,501.0,343,16.1,1,5141,196,-179,4.526,0.08199999999999999,-0.075,292.64258,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4603,0,0,0,0,188.664098,0.0193,0.617,960.0,232,9.4,1,4788,152,-134,4.599,0.059000000000000004,-0.053,298.3862,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4604,0,0,0,0,75.636309,0.0116,0.43200000000000005,174.6,447,6.0,1,6072,151,-195,4.467,0.047,-0.302,281.32047,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4610,0,0,0,0,5.71966537,0.00788,0.195,19.1,1479,11.3,1,6356,151,-187,3.985,0.301,-0.212,296.65967,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4612,0,0,0,0,201.621794,0.0269,0.669,480.0,309,6.8,1,5919,167,-175,4.4830000000000005,0.057,-0.28,296.19122000000004,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4615,0,0,0,0,24.6777128,0.0152,0.52,131.3,1176,9.0,1,4995,116,-117,3.1180000000000003,0.03,-0.028999999999999998,300.83527000000004,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4618,0,0,0,0,284.699924,0.0149,0.826,371.1,293,7.6,1,6054,156,-193,4.425,0.065,-0.285,288.02945,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4620,0,0,0,0,402.20968999999997,0.0168,0.677,472.5,452,9.5,1,4961,124,-124,3.1310000000000002,0.309,-0.37200000000000005,299.03528,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4625,0,0,0,0,69.775633,0.0356,0.985,140.9,480,9.7,1,6224,169,-184,4.413,0.095,-0.258,291.63892000000004,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4627,0,0,0,0,415.748785,0.00962,0.35200000000000004,463.7,283,9.2,1,5324,179,-147,4.027,0.45899999999999996,-0.327,298.03403,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4629,0,0,0,0,24.152786399999997,0.0122,0.551,78.1,701,9.3,1,6223,194,-259,4.3919999999999995,0.087,-0.203,282.98114,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4630,0,0,0,0,11.1734401,0.0134,0.457,61.3,1279,9.0,1,7372,231,-334,4.1419999999999995,0.124,-0.20199999999999999,287.93747,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4631,0,0,0,0,428.379308,0.0118,0.465,386.6,236,7.4,1,5574,172,-138,4.381,0.152,-0.298,294.51031,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4637,0,0,0,0,339.633833,0.0163,0.5529999999999999,517.8,250,12.0,1,5823,154,-167,4.522,0.033,-0.302,286.80566,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4639,0,0,0,0,100.494129,0.0126,0.382,57.6,523,6.9,1,6018,65,-65,4.0360000000000005,0.013999999999999999,-0.019,287.3548,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4640,0,0,0,0,182.453195,0.0175,0.618,184.0,332,5.2,1,6164,158,-180,4.4830000000000005,0.055,-0.28800000000000003,289.02255,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4643,0,0,0,0,178.266978,0.009290000000000001,0.282,1857.0,241,12.5,1,4899,77,-87,4.624,0.006999999999999999,-0.063,287.29132000000004,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4650,0,0,0,0,14.267343900000002,0.0127,0.58,217.5,657,9.0,1,5475,164,-164,4.567,0.03,-0.17,289.72818,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4653,0,0,0,0,7.41505161,0.00244,0.13,937.0,2815,18.3,1,4989,122,-244,2.4419999999999997,0.033,-0.033,291.97943,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4655,0,0,0,0,541.04472,0.0277,1.1,181.5,206,8.8,1,5829,156,-144,4.575,0.03,-0.3,295.59698,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4659,0,0,0,0,190.90524299999998,0.0159,0.40700000000000003,227.1,356,7.4,1,6098,159,-183,4.321000000000001,0.134,-0.252,296.97369,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4665,0,0,0,0,318.25858,0.0212,1.0,756.0,212,6.0,1,5108,163,-140,4.596,0.027999999999999997,-0.102,297.69525,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4666,0,0,0,0,11.006795,0.0176,0.588,146.4,874,10.9,1,6091,193,-214,4.4239999999999995,0.07,-0.21,287.37807999999995,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4667,0,0,0,0,177.37583,0.0452,1.6,459.7,314,12.4,1,5849,159,-185,4.5169999999999995,0.034,-0.3,292.11447000000004,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4669,0,0,0,0,366.55705,0.0411,0.736,582.5,266,10.2,1,5857,172,-218,4.4030000000000005,0.073,-0.321,294.81995,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4670,0,0,0,0,124.88721399999999,0.0167,0.41,176.5,435,13.3,1,6103,165,-184,4.209,0.264,-0.17600000000000002,297.29047,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4673,0,0,0,0,295.958914,0.00474,0.19,464.1,265,17.5,1,5505,109,-98,4.386,0.126,-0.094,298.13864,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4674,0,0,0,0,120.93866899999999,0.0181,0.358,782.1,333,15.0,1,5456,207,-189,4.477,0.11199999999999999,-0.138,298.23278999999997,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4676,0,0,0,0,631.9911599999999,0.007670000000000001,0.301,345.6,210,7.2,1,5594,185,-161,4.387,0.11900000000000001,-0.24600000000000002,301.50656000000004,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4680,0,0,0,0,557.92882,0.017,0.612,262.2,300,8.1,1,5553,187,-178,3.805,0.772,-0.36700000000000005,292.50097999999997,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4682,0,0,0,0,46.969389,0.0256,0.319,1875.0,638,7.1,1,5401,214,-189,3.885,0.657,-0.42200000000000004,294.69489,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4684,0,0,0,0,206.801125,0.00957,0.27399999999999997,716.0,675,16.7,1,5048,72,-190,2.978,0.03,-0.03,295.87292,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4685,0,0,0,0,14.001906400000001,0.0103,0.485,376.1,1646,11.6,1,4883,140,-94,2.783,0.028999999999999998,-0.032,297.59805,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4686,0,0,0,0,425.593391,0.0164,0.6579999999999999,237.6,278,6.5,1,5458,167,-135,4.09,0.33899999999999997,-0.28300000000000003,282.68712999999997,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4687,0,0,0,0,237.819002,0.0186,0.82,614.2,302,15.4,1,5878,70,-88,4.4239999999999995,0.054000000000000006,-0.11699999999999999,294.30466,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4694,0,0,0,0,0.9886684000000001,0.00507,0.23800000000000002,126.6,3183,8.7,1,6456,182,-228,3.725,0.527,-0.09300000000000001,286.29129,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4696,0,0,0,0,114.12716,0.008870000000000001,0.273,974.0,295,6.3,1,4816,149,-116,4.508,0.069,-0.836,295.18097,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4699,0,0,0,0,2.64181261,0.00576,0.22,70.0,834,12.7,1,4147,82,-82,4.601,0.042,-0.006999999999999999,285.63629,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4701,0,0,0,0,583.8531,0.0209,1.2,491.0,196,5.4,1,5591,153,-148,4.559,0.021,-0.266,293.91037,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4702,0,0,0,0,72.782432,0.0148,0.46299999999999997,245.8,924,8.5,1,5099,72,-188,3.0210000000000004,0.03,-0.03,296.5499,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4704,0,0,0,0,440.171272,0.00717,0.701,783.5,334,38.0,1,6261,174,-174,4.001,0.28,-0.12,286.59122,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4705,0,0,0,0,474.96952000000005,0.0746,1.3,595.0,249,6.4,1,6287,168,-209,4.473,0.052000000000000005,-0.298,290.57974,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4707,0,0,0,0,74.624063,0.0273,0.865,346.9,448,11.0,1,6187,197,-241,4.499,0.052000000000000005,-0.20800000000000002,291.07666,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4714,0,0,0,0,574.65297,0.0539,1.1,725.0,196,7.4,1,5596,158,-143,4.553,0.034,-0.276,289.62814,CONFIRMED,CONFIRMED,FALSE POSITIVE,FALSE POSITIVE
4715,0,0,0,0,21.9578446,0.00672,0.332,96.6,533,6.7,1,5192,166,-133,4.583,0.022000000000000002,-0.131,287.06146,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
4718,0,0,0,0,107.904526,0.0131,0.32799999999999996,249.4,337,6.1,1,5565,154,-136,4.574,0.028999999999999998,-0.218,287.86899,CONFIRMED,CONFIRMED,CONFIRMED,CONFIRMED
